1613784119.497608,1613784119.914161,0.4165530204772949
1613784119.923643,1613784120.142535,0.21889185905456543
1613784120.14444,1613784120.301352,0.15691208839416504
1613784120.301975,1613784120.361284,0.05930900573730469
1613784120.362223,1613784120.536711,0.17448806762695312
1613784120.537944,1613784120.766647,0.22870302200317383
1613784120.767618,1613784121.000454,0.23283600807189941
1613784121.007865,1613784121.171746,0.1638810634613037
1613784121.172425,1613784121.398645,0.22621989250183105
1613784121.399189,1613784121.599548,0.20035910606384277
1613784121.600305,1613784121.776733,0.17642784118652344
1613784121.777384,1613784121.996056,0.2186720371246338
1613784121.996705,1613784122.158667,0.16196203231811523
1613784122.159336,1613784122.224725,0.06538891792297363
1613784122.225432,1613784122.292706,0.06727409362792969
1613784122.293548,1613784122.395107,0.10155892372131348
1613784122.395924,1613784122.559779,0.16385483741760254
1613784122.560491,1613784122.625951,0.0654599666595459
1613784122.626654,1613784122.696045,0.06939101219177246
1613784122.696713,1613784122.765122,0.06840896606445312
1613784122.765689,1613784122.828634,0.06294512748718262
1613784122.829281,1613784122.898384,0.06910300254821777
1613784122.899003,1613784122.963076,0.06407308578491211
1613784122.96383,1613784123.03117,0.06733989715576172
1613784123.031779,1613784123.101823,0.07004404067993164
1613784123.102481,1613784123.19415,0.09166908264160156
1613784123.194995,1613784123.363836,0.16884112358093262
1613784123.364486,1613784123.43237,0.06788396835327148
1613784123.432988,1613784123.497624,0.0646359920501709
1613784123.498197,1613784123.566677,0.06848001480102539
1613784123.567386,1613784123.632693,0.0653071403503418
1613784123.633392,1613784123.859653,0.22626090049743652
1613784123.860312,1613784124.113743,0.2534310817718506
1613784124.114552,1613784124.332893,0.21834087371826172
1613784124.333534,1613784124.498973,0.16543889045715332
1613784124.499576,1613784124.565935,0.06635880470275879
1613784124.56648,1613784124.624026,0.057546138763427734
1613784124.624994,1613784124.792698,0.16770386695861816
1613784124.793641,1613784125.046291,0.25265002250671387
1613784125.047479,1613784125.26425,0.21677112579345703
1613784125.265063,1613784125.42802,0.16295695304870605
1613784125.428945,1613784125.491553,0.06260800361633301
1613784125.492556,1613784125.557845,0.06528902053833008
1613784125.558807,1613784125.61922,0.06041312217712402
1613784125.620168,1613784125.696479,0.07631111145019531
1613784125.697403,1613784125.75758,0.06017708778381348
1613784125.75855,1613784125.855654,0.09710407257080078
1613784125.857952,1613784126.076769,0.21881699562072754
1613784126.077386,1613784126.25582,0.17843413352966309
1613784126.256428,1613784126.480746,0.2243180274963379
1613784126.481344,1613784126.699376,0.2180321216583252
1613784126.699931,1613784126.941291,0.24136018753051758
1613784126.941918,1613784127.11539,0.17347216606140137
1613784127.115978,1613784127.341792,0.2258141040802002
1613784127.342487,1613784127.561533,0.21904587745666504
1613784127.562336,1613784127.734066,0.17173004150390625
1613784127.734692,1613784127.906715,0.17202281951904297
1613784127.90737,1613784128.131386,0.2240159511566162
1613784128.13199,1613784128.299681,0.16769099235534668
1613784128.300311,1613784128.406212,0.10590100288391113
1613784128.407057,1613784128.59791,0.19085288047790527
1613784128.598772,1613784128.7476,0.14882802963256836
1613784128.748182,1613784128.808826,0.060643911361694336
1613784128.809489,1613784128.87444,0.06495094299316406
1613784128.875128,1613784128.938853,0.06372499465942383
1613784128.939531,1613784129.004911,0.06537985801696777
1613784129.005857,1613784129.104029,0.09817194938659668
1613784129.104742,1613784129.339597,0.23485493659973145
1613784129.340425,1613784129.53371,0.1932849884033203
1613784129.538371,1613784129.707009,0.16863799095153809
1613784129.707656,1613784129.932786,0.2251300811767578
1613784129.933713,1613784130.099221,0.16550803184509277
1613784130.099826,1613784130.164342,0.06451582908630371
1613784130.164943,1613784130.35443,0.18948698043823242
1613784130.35505,1613784130.519096,0.1640458106994629
1613784130.519761,1613784130.732261,0.21249985694885254
1613784130.732783,1613784130.895359,0.16257596015930176
1613784130.896011,1613784130.959985,0.06397390365600586
1613784130.960598,1613784131.023799,0.0632009506225586
1613784131.024524,1613784131.114539,0.09001493453979492
1613784131.115232,1613784131.329426,0.21419405937194824
